trade_no,symbol,entry_time,exit_time,side,exit_reason,entry_price,exit_price,quantity,pnl_usd,fee_usd,net_pnl,result,balance_after
680,BTCUSDT,2025-03-21 07:25:00+00:00,2025-03-21 07:35:00+00:00,SHORT,TP,83979.6,83895.6204,0.595383,50.0,35.0,15.0,WIN,-30300.0
681,BTCUSDT,2025-03-21 18:45:00+00:00,2025-03-21 21:20:00+00:00,LONG,TP,84264.5,84348.7645,0.59337,50.0,35.0,15.0,WIN,-30285.0
682,BTCUSDT,2025-03-22 01:50:00+00:00,2025-03-22 21:00:00+00:00,SHORT,TP,83965.2,83881.2348,0.595485,50.0,35.0,15.0,WIN,-30270.0
683,BTCUSDT,2025-03-23 04:00:00+00:00,2025-03-23 07:50:00+00:00,LONG,TP,84195.1,84279.2951,0.593859,50.0,35.0,15.0,WIN,-30255.0
684,BTCUSDT,2025-03-25 10:00:00+00:00,2025-03-25 11:15:00+00:00,LONG,TP,87172.5,87259.6725,0.573575,50.0,35.0,15.0,WIN,-30240.0
685,BTCUSDT,2025-03-25 22:05:00+00:00,2025-03-25 22:20:00+00:00,SHORT,TP,87606.9,87519.2931,0.570731,50.0,35.0,15.0,WIN,-30225.0
686,BTCUSDT,2025-03-26 14:00:00+00:00,2025-03-26 14:00:00+00:00,SHORT,TP,86792.0,86705.208,0.57609,50.0,35.0,15.0,WIN,-30210.0
687,BTCUSDT,2025-03-26 21:25:00+00:00,2025-03-26 21:45:00+00:00,LONG,TP,87040.0,87127.04,0.574449,50.0,35.0,15.0,WIN,-30195.0
688,BTCUSDT,2025-03-27 18:50:00+00:00,2025-03-27 21:30:00+00:00,LONG,TP,87333.6,87420.9336,0.572517,50.0,35.0,15.0,WIN,-30180.0
689,BTCUSDT,2025-03-28 02:45:00+00:00,2025-03-28 02:55:00+00:00,SHORT,TP,87049.9,86962.8501,0.574383,50.0,35.0,15.0,WIN,-30165.0
690,BTCUSDT,2025-03-28 23:05:00+00:00,2025-03-29 00:35:00+00:00,LONG,TP,84480.1,84564.5801,0.591855,50.0,35.0,15.0,WIN,-30150.0
691,BTCUSDT,2025-03-29 05:25:00+00:00,2025-03-29 05:30:00+00:00,SHORT,TP,83957.2,83873.2428,0.595542,50.0,35.0,15.0,WIN,-30135.0
692,BTCUSDT,2025-03-29 19:40:00+00:00,2025-03-30 16:50:00+00:00,SHORT,TP,82229.9,82147.6701,0.608051,50.0,35.0,15.0,WIN,-30120.0
693,BTCUSDT,2025-03-31 09:25:00+00:00,2025-03-31 09:25:00+00:00,SHORT,TP,81625.1,81543.4749,0.612557,50.0,35.0,15.0,WIN,-30105.0
694,BTCUSDT,2025-03-31 10:50:00+00:00,2025-03-31 10:50:00+00:00,LONG,TP,82107.9,82190.0079,0.608955,50.0,35.0,15.0,WIN,-30090.0
695,BTCUSDT,2025-03-31 21:20:00+00:00,2025-03-31 22:00:00+00:00,SHORT,TP,82513.6,82431.0864,0.605961,50.0,35.0,15.0,WIN,-30075.0
696,BTCUSDT,2025-04-01 03:00:00+00:00,2025-04-01 03:10:00+00:00,LONG,TP,83060.8,83143.8608,0.601969,50.0,35.0,15.0,WIN,-30060.0
697,BTCUSDT,2025-04-01 14:20:00+00:00,2025-04-01 14:20:00+00:00,SHORT,TP,82676.6,82593.9234,0.604766,50.0,35.0,15.0,WIN,-30045.0
698,BTCUSDT,2025-04-02 02:30:00+00:00,2025-04-02 02:35:00+00:00,SHORT,TP,84757.2,84672.4428,0.58992,50.0,35.0,15.0,WIN,-30030.0
699,BTCUSDT,2025-04-02 09:35:00+00:00,2025-04-02 10:15:00+00:00,LONG,TP,85087.8,85172.8878,0.587628,50.0,35.0,15.0,WIN,-30015.0
700,BTCUSDT,2025-04-02 21:15:00+00:00,2025-04-02 21:15:00+00:00,SHORT,TP,84505.7,84421.1943,0.591676,50.0,35.0,15.0,WIN,-30000.0
701,BTCUSDT,2025-04-03 11:20:00+00:00,2025-04-03 11:20:00+00:00,SHORT,TP,83168.0,83084.832,0.601193,50.0,35.0,15.0,WIN,-29985.0
702,BTCUSDT,2025-04-03 21:15:00+00:00,2025-04-03 21:20:00+00:00,LONG,TP,82459.1,82541.5591,0.606361,50.0,35.0,15.0,WIN,-29970.0
703,BTCUSDT,2025-04-04 11:15:00+00:00,2025-04-04 11:15:00+00:00,SHORT,TP,82118.2,82036.0818,0.608878,50.0,35.0,15.0,WIN,-29955.0
704,BTCUSDT,2025-04-04 17:40:00+00:00,2025-04-04 17:40:00+00:00,LONG,TP,84141.4,84225.5414,0.594238,50.0,35.0,15.0,WIN,-29940.0
705,BTCUSDT,2025-04-05 00:55:00+00:00,2025-04-05 03:50:00+00:00,SHORT,TP,83679.9,83596.2201,0.597515,50.0,35.0,15.0,WIN,-29925.0
706,BTCUSDT,2025-04-06 07:05:00+00:00,2025-04-06 08:00:00+00:00,SHORT,TP,83037.9,82954.8621,0.602135,50.0,35.0,15.0,WIN,-29910.0
707,BTCUSDT,2025-04-07 12:55:00+00:00,2025-04-07 12:55:00+00:00,LONG,TP,77355.8,77433.1558,0.646364,50.0,35.0,15.0,WIN,-29895.0
708,BTCUSDT,2025-04-08 08:40:00+00:00,2025-04-08 08:50:00+00:00,SHORT,TP,79107.4,79028.2926,0.632052,50.0,35.0,15.0,WIN,-29880.0
709,BTCUSDT,2025-04-08 13:25:00+00:00,2025-04-08 13:25:00+00:00,LONG,TP,80066.1,80146.1661,0.624484,50.0,35.0,15.0,WIN,-29865.0
710,BTCUSDT,2025-04-08 15:00:00+00:00,2025-04-08 15:05:00+00:00,SHORT,TP,78440.4,78361.9596,0.637427,50.0,35.0,15.0,WIN,-29850.0
711,BTCUSDT,2025-04-09 06:25:00+00:00,2025-04-09 06:40:00+00:00,LONG,TP,76933.0,77009.933,0.649916,50.0,35.0,15.0,WIN,-29835.0
712,BTCUSDT,2025-04-09 12:00:00+00:00,2025-04-09 12:00:00+00:00,SHORT,TP,76204.1,76127.8959,0.656133,50.0,35.0,15.0,WIN,-29820.0
713,BTCUSDT,2025-04-09 16:25:00+00:00,2025-04-09 16:25:00+00:00,LONG,TP,77564.5,77642.0645,0.644625,50.0,35.0,15.0,WIN,-29805.0
714,BTCUSDT,2025-04-10 03:50:00+00:00,2025-04-10 07:30:00+00:00,SHORT,TP,81629.9,81548.2701,0.612521,50.0,35.0,15.0,WIN,-29790.0
715,BTCUSDT,2025-04-12 01:00:00+00:00,2025-04-12 01:15:00+00:00,SHORT,TP,83322.6,83239.2774,0.600077,50.0,35.0,15.0,WIN,-29775.0
716,BTCUSDT,2025-04-12 06:25:00+00:00,2025-04-12 07:45:00+00:00,LONG,TP,83684.0,83767.684,0.597486,50.0,35.0,15.0,WIN,-29760.0
717,BTCUSDT,2025-04-13 04:20:00+00:00,2025-04-13 04:30:00+00:00,SHORT,TP,84862.0,84777.138,0.589192,50.0,35.0,15.0,WIN,-29745.0
718,BTCUSDT,2025-04-13 18:40:00+00:00,2025-04-14 00:20:00+00:00,LONG,TP,84896.8,84981.6968,0.58895,50.0,35.0,15.0,WIN,-29730.0
719,BTCUSDT,2025-04-14 02:35:00+00:00,2025-04-14 02:35:00+00:00,LONG,TP,85275.4,85360.6754,0.586336,50.0,35.0,15.0,WIN,-29715.0
720,BTCUSDT,2025-04-14 09:40:00+00:00,2025-04-14 09:45:00+00:00,SHORT,TP,84312.6,84228.2874,0.593031,50.0,35.0,15.0,WIN,-29700.0
721,BTCUSDT,2025-04-14 11:25:00+00:00,2025-04-14 11:25:00+00:00,LONG,TP,84748.2,84832.9482,0.589983,50.0,35.0,15.0,WIN,-29685.0
722,BTCUSDT,2025-04-14 15:50:00+00:00,2025-04-14 15:50:00+00:00,SHORT,TP,83774.8,83691.0252,0.596838,50.0,35.0,15.0,WIN,-29670.0
723,BTCUSDT,2025-04-15 03:15:00+00:00,2025-04-15 03:20:00+00:00,LONG,TP,85106.2,85191.3062,0.587501,50.0,35.0,15.0,WIN,-29655.0
724,BTCUSDT,2025-04-15 14:30:00+00:00,2025-04-15 14:30:00+00:00,SHORT,TP,84910.1,84825.1899,0.588858,50.0,35.0,15.0,WIN,-29640.0
725,BTCUSDT,2025-04-16 08:40:00+00:00,2025-04-16 08:40:00+00:00,LONG,TP,83810.1,83893.9101,0.596587,50.0,35.0,15.0,WIN,-29625.0
726,BTCUSDT,2025-04-16 10:55:00+00:00,2025-04-16 11:00:00+00:00,LONG,TP,83881.2,83965.0812,0.596081,50.0,35.0,15.0,WIN,-29610.0
727,BTCUSDT,2025-04-17 06:30:00+00:00,2025-04-17 06:35:00+00:00,LONG,TP,84562.7,84647.2627,0.591277,50.0,35.0,15.0,WIN,-29595.0
728,BTCUSDT,2025-04-17 16:20:00+00:00,2025-04-17 16:20:00+00:00,LONG,TP,84715.3,84800.0153,0.590212,50.0,35.0,15.0,WIN,-29580.0
729,BTCUSDT,2025-04-18 00:45:00+00:00,2025-04-18 04:05:00+00:00,SHORT,TP,84765.2,84680.4348,0.589865,50.0,35.0,15.0,WIN,-29565.0
730,BTCUSDT,2025-04-18 21:45:00+00:00,2025-04-19 02:10:00+00:00,LONG,TP,84622.8,84707.4228,0.590857,50.0,35.0,15.0,WIN,-29550.0
731,BTCUSDT,2025-04-19 02:50:00+00:00,2025-04-19 02:55:00+00:00,LONG,TP,84683.3,84767.9833,0.590435,50.0,35.0,15.0,WIN,-29535.0
732,BTCUSDT,2025-04-19 16:00:00+00:00,2025-04-19 16:30:00+00:00,SHORT,TP,85146.3,85061.1537,0.587225,50.0,35.0,15.0,WIN,-29520.0
733,BTCUSDT,2025-04-20 03:55:00+00:00,2025-04-20 06:40:00+00:00,SHORT,TP,85095.7,85010.6043,0.587574,50.0,35.0,15.0,WIN,-29505.0
734,BTCUSDT,2025-04-21 11:30:00+00:00,2025-04-21 17:00:00+00:00,SHORT,TP,86779.6,86692.8204,0.576172,50.0,35.0,15.0,WIN,-29490.0
735,BTCUSDT,2025-04-21 17:10:00+00:00,2025-04-25 14:10:00+00:00,SHORT,SL,86626.9,95289.59,0.577188,-5000.0,35.0,-5035.0,LOSS,-34525.0
736,BTCUSDT,2025-04-25 21:35:00+00:00,2025-04-25 21:35:00+00:00,SHORT,TP,94761.4,94666.6386,0.527641,50.0,35.0,15.0,WIN,-34510.0
737,BTCUSDT,2025-04-27 04:55:00+00:00,2025-04-27 05:20:00+00:00,SHORT,TP,94000.0,93906.0,0.531915,50.0,35.0,15.0,WIN,-34495.0
738,BTCUSDT,2025-04-27 18:20:00+00:00,2025-04-27 18:30:00+00:00,LONG,TP,94100.1,94194.2001,0.531349,50.0,35.0,15.0,WIN,-34480.0
739,BTCUSDT,2025-04-27 23:15:00+00:00,2025-04-28 00:05:00+00:00,SHORT,TP,93658.5,93564.8415,0.533854,50.0,35.0,15.0,WIN,-34465.0
740,BTCUSDT,2025-04-28 05:30:00+00:00,2025-04-28 05:50:00+00:00,LONG,TP,94065.1,94159.1651,0.531547,50.0,35.0,15.0,WIN,-34450.0
741,BTCUSDT,2025-04-28 14:10:00+00:00,2025-04-28 15:05:00+00:00,SHORT,TP,94366.9,94272.5331,0.529847,50.0,35.0,15.0,WIN,-34435.0
742,BTCUSDT,2025-04-29 05:15:00+00:00,2025-04-29 22:20:00+00:00,SHORT,TP,94188.5,94094.3115,0.53085,50.0,35.0,15.0,WIN,-34420.0
743,BTCUSDT,2025-04-30 04:20:00+00:00,2025-04-30 04:45:00+00:00,LONG,TP,94874.0,94968.874,0.527015,50.0,35.0,15.0,WIN,-34405.0
744,BTCUSDT,2025-04-30 12:40:00+00:00,2025-04-30 12:40:00+00:00,SHORT,TP,94419.7,94325.2803,0.529551,50.0,35.0,15.0,WIN,-34390.0
745,BTCUSDT,2025-04-30 20:30:00+00:00,2025-05-01 02:05:00+00:00,LONG,TP,94669.9,94764.5699,0.528151,50.0,35.0,15.0,WIN,-34375.0
746,BTCUSDT,2025-05-02 01:05:00+00:00,2025-05-02 03:10:00+00:00,LONG,TP,97035.9,97132.9359,0.515273,50.0,35.0,15.0,WIN,-34360.0
747,BTCUSDT,2025-05-02 07:45:00+00:00,2025-05-02 07:50:00+00:00,SHORT,TP,96450.0,96353.55,0.518403,50.0,35.0,15.0,WIN,-34345.0
748,BTCUSDT,2025-05-02 13:00:00+00:00,2025-05-02 14:35:00+00:00,LONG,TP,97134.2,97231.3342,0.514752,50.0,35.0,15.0,WIN,-34330.0
749,BTCUSDT,2025-05-02 21:45:00+00:00,2025-05-02 21:45:00+00:00,SHORT,TP,96780.8,96684.0192,0.516631,50.0,35.0,15.0,WIN,-34315.0
750,BTCUSDT,2025-05-04 19:40:00+00:00,2025-05-04 20:30:00+00:00,LONG,TP,95588.4,95683.9884,0.523076,50.0,35.0,15.0,WIN,-34300.0
751,BTCUSDT,2025-05-04 22:10:00+00:00,2025-05-04 22:30:00+00:00,SHORT,TP,95131.8,95036.6682,0.525587,50.0,35.0,15.0,WIN,-34285.0
752,BTCUSDT,2025-05-05 06:40:00+00:00,2025-05-05 07:00:00+00:00,LONG,TP,94670.9,94765.5709,0.528145,50.0,35.0,15.0,WIN,-34270.0
753,BTCUSDT,2025-05-05 11:35:00+00:00,2025-05-05 13:35:00+00:00,SHORT,TP,93865.0,93771.135,0.53268,50.0,35.0,15.0,WIN,-34255.0
754,BTCUSDT,2025-05-05 17:45:00+00:00,2025-05-05 18:00:00+00:00,LONG,TP,94409.4,94503.8094,0.529608,50.0,35.0,15.0,WIN,-34240.0
755,BTCUSDT,2025-05-06 01:50:00+00:00,2025-05-06 02:05:00+00:00,SHORT,TP,94288.8,94194.5112,0.530286,50.0,35.0,15.0,WIN,-34225.0
756,BTCUSDT,2025-05-06 15:35:00+00:00,2025-05-06 15:35:00+00:00,LONG,TP,94590.2,94684.7902,0.528596,50.0,35.0,15.0,WIN,-34210.0
757,BTCUSDT,2025-05-07 16:40:00+00:00,2025-05-07 17:50:00+00:00,SHORT,TP,96567.7,96471.1323,0.517771,50.0,35.0,15.0,WIN,-34195.0
758,BTCUSDT,2025-05-07 23:10:00+00:00,2025-05-08 00:55:00+00:00,LONG,TP,97343.3,97440.6433,0.513646,50.0,35.0,15.0,WIN,-34180.0
759,BTCUSDT,2025-05-09 04:40:00+00:00,2025-05-09 09:25:00+00:00,SHORT,TP,102519.4,102416.8806,0.487713,50.0,35.0,15.0,WIN,-34165.0
760,BTCUSDT,2025-05-10 15:30:00+00:00,2025-05-10 15:35:00+00:00,SHORT,TP,103425.0,103321.575,0.483442,50.0,35.0,15.0,WIN,-34150.0
761,BTCUSDT,2025-05-10 22:15:00+00:00,2025-05-10 22:15:00+00:00,LONG,TP,103548.1,103651.6481,0.482867,50.0,35.0,15.0,WIN,-34135.0
762,BTCUSDT,2025-05-11 09:35:00+00:00,2025-05-11 09:50:00+00:00,LONG,TP,104220.0,104324.22,0.479754,50.0,35.0,15.0,WIN,-34120.0
763,BTCUSDT,2025-05-11 16:35:00+00:00,2025-05-11 16:45:00+00:00,SHORT,TP,103947.1,103843.1529,0.481014,50.0,35.0,15.0,WIN,-34105.0
764,BTCUSDT,2025-05-12 08:50:00+00:00,2025-05-12 08:50:00+00:00,LONG,TP,104519.4,104623.9194,0.47838,50.0,35.0,15.0,WIN,-34090.0
765,BTCUSDT,2025-05-12 12:15:00+00:00,2025-05-12 12:15:00+00:00,SHORT,TP,103880.9,103777.0191,0.48132,50.0,35.0,15.0,WIN,-34075.0
766,BTCUSDT,2025-05-12 22:55:00+00:00,2025-05-12 23:10:00+00:00,LONG,TP,102841.0,102943.841,0.486187,50.0,35.0,15.0,WIN,-34060.0
767,BTCUSDT,2025-05-13 03:35:00+00:00,2025-05-15 09:45:00+00:00,SHORT,TP,101577.6,101476.0224,0.492235,50.0,35.0,15.0,WIN,-34045.0
768,BTCUSDT,2025-05-15 12:45:00+00:00,2025-05-15 15:40:00+00:00,LONG,TP,102731.5,102834.2315,0.486706,50.0,35.0,15.0,WIN,-34030.0
769,BTCUSDT,2025-05-16 01:45:00+00:00,2025-05-16 02:00:00+00:00,LONG,TP,104022.1,104126.1221,0.480667,50.0,35.0,15.0,WIN,-34015.0
770,BTCUSDT,2025-05-16 08:35:00+00:00,2025-05-16 08:35:00+00:00,SHORT,TP,103272.0,103168.728,0.484158,50.0,35.0,15.0,WIN,-34000.0
771,BTCUSDT,2025-05-16 15:20:00+00:00,2025-05-16 15:55:00+00:00,LONG,TP,103952.2,104056.1522,0.48099,50.0,35.0,15.0,WIN,-33985.0
772,BTCUSDT,2025-05-17 09:50:00+00:00,2025-05-17 11:15:00+00:00,SHORT,TP,102814.4,102711.5856,0.486313,50.0,35.0,15.0,WIN,-33970.0
773,BTCUSDT,2025-05-17 17:20:00+00:00,2025-05-17 17:25:00+00:00,LONG,TP,103065.0,103168.065,0.485131,50.0,35.0,15.0,WIN,-33955.0
774,BTCUSDT,2025-05-17 22:30:00+00:00,2025-05-19 04:55:00+00:00,SHORT,TP,102885.1,102782.2149,0.485979,50.0,35.0,15.0,WIN,-33940.0
775,BTCUSDT,2025-05-20 07:25:00+00:00,2025-05-20 07:35:00+00:00,SHORT,TP,105484.5,105379.0155,0.474003,50.0,35.0,15.0,WIN,-33925.0
776,BTCUSDT,2025-05-20 17:20:00+00:00,2025-05-20 17:20:00+00:00,LONG,TP,105915.7,106021.6157,0.472074,50.0,35.0,15.0,WIN,-33910.0
777,BTCUSDT,2025-05-21 08:30:00+00:00,2025-05-21 08:50:00+00:00,SHORT,TP,106416.0,106309.584,0.469854,50.0,35.0,15.0,WIN,-33895.0
778,BTCUSDT,2025-05-21 14:40:00+00:00,2025-05-21 14:40:00+00:00,LONG,TP,107420.1,107527.5201,0.465462,50.0,35.0,15.0,WIN,-33880.0
779,BTCUSDT,2025-05-21 23:25:00+00:00,2025-05-21 23:25:00+00:00,LONG,TP,109910.0,110019.91,0.454918,50.0,35.0,15.0,WIN,-33865.0
780,BTCUSDT,2025-05-22 13:45:00+00:00,2025-05-22 13:50:00+00:00,LONG,TP,111271.7,111382.9717,0.449351,50.0,35.0,15.0,WIN,-33850.0
781,BTCUSDT,2025-05-23 20:45:00+00:00,2025-05-23 20:50:00+00:00,SHORT,TP,108375.6,108267.2244,0.461358,50.0,35.0,15.0,WIN,-33835.0
782,BTCUSDT,2025-05-24 22:05:00+00:00,2025-05-24 22:05:00+00:00,SHORT,TP,108687.7,108579.0123,0.460034,50.0,35.0,15.0,WIN,-33820.0
783,BTCUSDT,2025-05-25 07:25:00+00:00,2025-05-25 07:25:00+00:00,SHORT,TP,107576.1,107468.5239,0.464787,50.0,35.0,15.0,WIN,-33805.0
784,BTCUSDT,2025-05-26 15:50:00+00:00,2025-05-26 15:50:00+00:00,LONG,TP,109893.0,110002.893,0.454988,50.0,35.0,15.0,WIN,-33790.0
785,BTCUSDT,2025-05-26 16:35:00+00:00,2025-05-26 17:15:00+00:00,SHORT,TP,109290.0,109180.71,0.457498,50.0,35.0,15.0,WIN,-33775.0
786,BTCUSDT,2025-05-27 08:00:00+00:00,2025-05-27 08:00:00+00:00,LONG,TP,109488.0,109597.488,0.456671,50.0,35.0,15.0,WIN,-33760.0
787,BTCUSDT,2025-05-28 09:00:00+00:00,2025-06-09 21:10:00+00:00,LONG,TP,108989.9,109098.8899,0.458758,50.0,35.0,15.0,WIN,-33745.0
788,BTCUSDT,2025-06-10 04:40:00+00:00,2025-06-10 05:30:00+00:00,SHORT,TP,109431.2,109321.7688,0.456908,50.0,35.0,15.0,WIN,-33730.0
789,BTCUSDT,2025-06-10 11:40:00+00:00,2025-06-10 19:25:00+00:00,LONG,TP,109800.0,109909.8,0.455373,50.0,35.0,15.0,WIN,-33715.0
790,BTCUSDT,2025-06-10 19:35:00+00:00,2025-06-10 19:35:00+00:00,LONG,TP,110181.9,110292.0819,0.453795,50.0,35.0,15.0,WIN,-33700.0
791,BTCUSDT,2025-06-10 20:55:00+00:00,2025-06-10 20:55:00+00:00,LONG,TP,109831.2,109941.0312,0.455244,50.0,35.0,15.0,WIN,-33685.0
792,BTCUSDT,2025-06-11 02:45:00+00:00,2025-06-11 05:05:00+00:00,SHORT,TP,109560.2,109450.6398,0.45637,50.0,35.0,15.0,WIN,-33670.0
793,BTCUSDT,2025-06-11 14:00:00+00:00,2025-06-11 14:00:00+00:00,LONG,TP,109631.5,109741.1315,0.456073,50.0,35.0,15.0,WIN,-33655.0
794,BTCUSDT,2025-06-11 18:05:00+00:00,2025-06-11 18:15:00+00:00,SHORT,TP,108769.4,108660.6306,0.459688,50.0,35.0,15.0,WIN,-33640.0
795,BTCUSDT,2025-06-12 17:10:00+00:00,2025-06-12 17:15:00+00:00,LONG,TP,107827.1,107934.9271,0.463705,50.0,35.0,15.0,WIN,-33625.0
796,BTCUSDT,2025-06-12 20:05:00+00:00,2025-06-12 20:10:00+00:00,SHORT,TP,106810.4,106703.5896,0.468119,50.0,35.0,15.0,WIN,-33610.0
797,BTCUSDT,2025-06-13 07:30:00+00:00,2025-06-13 07:50:00+00:00,LONG,TP,104727.0,104831.727,0.477432,50.0,35.0,15.0,WIN,-33595.0
798,BTCUSDT,2025-06-13 14:40:00+00:00,2025-06-13 14:40:00+00:00,SHORT,TP,104532.1,104427.5679,0.478322,50.0,35.0,15.0,WIN,-33580.0
799,BTCUSDT,2025-06-13 15:25:00+00:00,2025-06-13 15:25:00+00:00,LONG,TP,105457.8,105563.2578,0.474123,50.0,35.0,15.0,WIN,-33565.0
800,BTCUSDT,2025-06-14 21:55:00+00:00,2025-06-14 22:00:00+00:00,LONG,TP,105319.9,105425.2199,0.474744,50.0,35.0,15.0,WIN,-33550.0
801,BTCUSDT,2025-06-15 08:10:00+00:00,2025-06-15 08:35:00+00:00,SHORT,TP,105272.8,105167.5272,0.474956,50.0,35.0,15.0,WIN,-33535.0
802,BTCUSDT,2025-06-15 14:45:00+00:00,2025-06-15 14:45:00+00:00,LONG,TP,105483.8,105589.2838,0.474006,50.0,35.0,15.0,WIN,-33520.0
803,BTCUSDT,2025-06-15 20:15:00+00:00,2025-06-15 20:15:00+00:00,SHORT,TP,105028.2,104923.1718,0.476063,50.0,35.0,15.0,WIN,-33505.0
804,BTCUSDT,2025-06-16 02:00:00+00:00,2025-06-16 02:05:00+00:00,LONG,TP,105756.4,105862.1564,0.472785,50.0,35.0,15.0,WIN,-33490.0
805,BTCUSDT,2025-06-16 23:45:00+00:00,2025-06-16 23:45:00+00:00,SHORT,TP,107100.1,106992.9999,0.466853,50.0,35.0,15.0,WIN,-33475.0
806,BTCUSDT,2025-06-17 08:00:00+00:00,2025-06-17 08:20:00+00:00,SHORT,TP,106711.0,106604.289,0.468555,50.0,35.0,15.0,WIN,-33460.0
807,BTCUSDT,2025-06-18 09:50:00+00:00,2025-06-18 10:00:00+00:00,SHORT,TP,104664.3,104559.6357,0.477718,50.0,35.0,15.0,WIN,-33445.0
808,BTCUSDT,2025-06-18 14:40:00+00:00,2025-06-20 07:35:00+00:00,LONG,TP,105256.1,105361.3561,0.475032,50.0,35.0,15.0,WIN,-33430.0
809,BTCUSDT,2025-06-20 14:50:00+00:00,2025-06-20 14:50:00+00:00,SHORT,TP,104539.6,104435.0604,0.478288,50.0,35.0,15.0,WIN,-33415.0
810,BTCUSDT,2025-06-21 16:50:00+00:00,2025-06-21 17:30:00+00:00,SHORT,TP,103429.9,103326.4701,0.483419,50.0,35.0,15.0,WIN,-33400.0
811,BTCUSDT,2025-06-22 07:45:00+00:00,2025-06-22 09:50:00+00:00,SHORT,TP,102292.0,102189.708,0.488797,50.0,35.0,15.0,WIN,-33385.0
812,BTCUSDT,2025-06-22 13:15:00+00:00,2025-06-22 13:15:00+00:00,SHORT,TP,102230.8,102128.5692,0.489089,50.0,35.0,15.0,WIN,-33370.0
813,BTCUSDT,2025-06-22 22:15:00+00:00,2025-06-22 22:15:00+00:00,LONG,TP,100295.9,100396.1959,0.498525,50.0,35.0,15.0,WIN,-33355.0
814,BTCUSDT,2025-06-23 13:15:00+00:00,2025-06-23 13:20:00+00:00,SHORT,TP,101260.5,101159.2395,0.493776,50.0,35.0,15.0,WIN,-33340.0
815,BTCUSDT,2025-06-23 14:05:00+00:00,2025-06-23 17:35:00+00:00,LONG,TP,102396.1,102498.4961,0.4883,50.0,35.0,15.0,WIN,-33325.0
816,BTCUSDT,2025-06-23 17:40:00+00:00,2025-06-23 18:00:00+00:00,LONG,TP,102435.6,102538.0356,0.488112,50.0,35.0,15.0,WIN,-33310.0
817,BTCUSDT,2025-06-24 13:55:00+00:00,2025-07-10 21:15:00+00:00,SHORT,SL,104905.0,115395.5,0.476622,-5000.0,35.0,-5035.0,LOSS,-38345.0
818,BTCUSDT,2025-07-11 15:55:00+00:00,2025-07-11 15:55:00+00:00,SHORT,TP,116925.1,116808.1749,0.427624,50.0,35.0,15.0,WIN,-38330.0
819,BTCUSDT,2025-07-12 13:50:00+00:00,2025-07-12 15:25:00+00:00,SHORT,TP,117316.1,117198.7839,0.426199,50.0,35.0,15.0,WIN,-38315.0
820,BTCUSDT,2025-07-13 21:40:00+00:00,2025-07-13 22:05:00+00:00,SHORT,TP,118507.9,118389.3921,0.421913,50.0,35.0,15.0,WIN,-38300.0
821,BTCUSDT,2025-07-15 13:20:00+00:00,2025-07-15 13:30:00+00:00,LONG,TP,117756.7,117874.4567,0.424604,50.0,35.0,15.0,WIN,-38285.0
822,BTCUSDT,2025-07-15 15:10:00+00:00,2025-07-15 15:20:00+00:00,SHORT,TP,116114.8,115998.6852,0.430608,50.0,35.0,15.0,WIN,-38270.0
823,BTCUSDT,2025-07-15 20:00:00+00:00,2025-07-15 20:15:00+00:00,SHORT,TP,116428.8,116312.3712,0.429447,50.0,35.0,15.0,WIN,-38255.0
824,BTCUSDT,2025-07-15 22:00:00+00:00,2025-07-15 22:40:00+00:00,LONG,TP,117542.4,117659.9424,0.425378,50.0,35.0,15.0,WIN,-38240.0
825,BTCUSDT,2025-07-16 22:55:00+00:00,2025-07-16 23:00:00+00:00,SHORT,TP,118662.5,118543.8375,0.421363,50.0,35.0,15.0,WIN,-38225.0
826,BTCUSDT,2025-07-17 11:55:00+00:00,2025-07-17 11:55:00+00:00,SHORT,TP,118061.6,117943.5384,0.423508,50.0,35.0,15.0,WIN,-38210.0
827,BTCUSDT,2025-07-17 17:50:00+00:00,2025-07-17 17:55:00+00:00,LONG,TP,119058.0,119177.058,0.419963,50.0,35.0,15.0,WIN,-38195.0
828,BTCUSDT,2025-07-18 05:35:00+00:00,2025-07-18 05:55:00+00:00,LONG,TP,120463.4,120583.8634,0.415064,50.0,35.0,15.0,WIN,-38180.0
829,BTCUSDT,2025-07-18 08:10:00+00:00,2025-07-18 08:20:00+00:00,SHORT,TP,119269.8,119150.5302,0.419218,50.0,35.0,15.0,WIN,-38165.0
830,BTCUSDT,2025-07-19 00:10:00+00:00,2025-07-19 00:30:00+00:00,LONG,TP,117831.1,117948.9311,0.424336,50.0,35.0,15.0,WIN,-38150.0
831,BTCUSDT,2025-07-19 14:35:00+00:00,2025-07-19 14:35:00+00:00,SHORT,TP,117863.7,117745.8363,0.424219,50.0,35.0,15.0,WIN,-38135.0
832,BTCUSDT,2025-07-20 01:25:00+00:00,2025-07-20 07:45:00+00:00,LONG,TP,118086.0,118204.086,0.42342,50.0,35.0,15.0,WIN,-38120.0
833,BTCUSDT,2025-07-20 21:10:00+00:00,2025-07-20 22:00:00+00:00,SHORT,TP,117835.0,117717.165,0.424322,50.0,35.0,15.0,WIN,-38105.0
834,BTCUSDT,2025-07-21 03:15:00+00:00,2025-07-21 03:15:00+00:00,LONG,TP,118399.9,118518.2999,0.422298,50.0,35.0,15.0,WIN,-38090.0
